titel,prijs,slaapkamers,oppervlakte,perceeloppervlakte,plaats,link,foto,bron
Maison 4 pièces 125 m²,€ 184.900,Onbekend,125,,Bazeilles,https://www.bienici.com/annonce/vente/bazeilles/maison/4pieces/iad-france-989659,https://file.bienici.com/photo/iad-france-989659_images.playiad.com_property_broadcast_2026_08_04_019fcda78738cf45aee17a1e9bee6b49.png?width=300&height=180&fit=cover,Bien'ici
Maison 6 pièces 165 m²,€ 136.000,Onbekend,165,464,Bazeilles,https://www.bienici.com/annonce/vente/bazeilles/maison/6pieces/iad-france-1006259,https://file.bienici.com/photo/iad-france-1006259_images.playiad.com_property_broadcast_2026_09_01_01a05bf967195cc816f805d5e40af881.jpg?width=300&height=180&fit=cover,Bien'ici
